,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
8112,8112,121500,0.0,3.0,3,2.0,50,22,True,False,False,False,32,False
20310,20310,184500,0.0,1.0,5,2.0,36,12,True,True,False,True,53,False
15699,15699,270000,0.0,3.0,3,1.0,24,4,False,False,True,False,13,False
22801,22801,81000,3.0,1.0,3,4.0,33,4,False,True,False,False,4,False
14942,14942,180000,2.0,3.0,3,2.0,66,-24,False,False,True,False,30,False
3231,3231,180000,0.0,1.0,3,1.0,45,15,True,False,True,False,41,False
23300,23300,405000,0.0,1.0,3,2.0,32,5,True,False,True,True,42,False
19046,19046,270000,2.0,3.0,3,1.0,60,-24,False,False,False,False,22,False
31260,31260,229500,0.0,3.0,3,1.0,45,3,False,False,False,True,9,False
13451,13451,225000,0.0,1.0,3,2.0,39,6,True,False,False,False,53,False
14414,14414,121500,3.0,3.0,3,2.0,49,25,True,False,False,True,13,False
11172,11172,112500,0.0,3.0,3,1.0,23,2,False,False,False,False,2,False
15811,15811,144000,0.0,3.0,3,3.0,37,2,False,True,True,False,12,False
2268,2268,225000,0.0,3.0,3,3.0,37,1,False,True,False,True,41,False
27215,27215,180000,1.0,1.0,3,2.0,45,7,True,False,False,True,31,False
23067,23067,202500,0.0,1.0,3,4.0,37,8,True,True,False,True,30,False
25105,25105,139500,3.0,2.0,3,2.0,42,5,True,False,True,False,34,False
14614,14614,58500,0.0,1.0,3,4.0,38,16,True,True,False,False,54,False
5689,5689,180000,1.0,3.0,3,3.0,39,2,False,True,False,True,10,False
23701,23701,67500,0.0,3.0,2,2.0,49,31,True,False,False,False,35,False
10365,10365,126000,0.0,3.0,3,3.0,31,3,False,True,False,True,12,False
6612,6612,135000,2.0,3.0,3,2.0,55,-24,False,False,False,True,3,False
21968,21968,135000,3.0,3.0,3,2.0,30,3,False,False,False,True,10,False
22426,22426,202500,0.0,1.0,5,1.0,27,6,True,False,False,False,11,False
34453,34453,112500,1.0,3.0,3,1.0,53,16,True,False,False,False,40,False
520,520,202500,1.0,1.0,3,2.0,47,3,False,False,False,True,23,False
27686,27686,225000,1.0,3.0,3,2.0,27,2,False,False,False,False,8,False
18610,18610,112500,0.0,1.0,3,2.0,35,5,True,False,False,True,22,False
11493,11493,121500,3.0,1.0,3,2.0,30,0,False,False,False,False,39,False
6995,6995,135000,0.0,3.0,3,3.0,37,8,True,True,False,True,41,False
17134,17134,360000,0.0,1.0,3,2.0,29,9,True,False,True,True,29,False
30820,30820,202500,0.0,3.0,3,4.0,43,10,True,True,False,False,55,False
10483,10483,157500,0.0,3.0,3,3.0,49,9,True,True,True,False,3,False
6620,6620,135000,3.0,3.0,3,2.0,39,6,True,False,False,False,27,False
21392,21392,148500,0.0,3.0,2,1.0,64,7,True,False,False,False,37,False
36251,36251,67500,3.0,1.0,3,3.0,24,4,False,True,False,True,13,True
13347,13347,135000,0.0,1.0,3,3.0,36,10,True,True,False,False,3,False
29651,29651,157500,2.0,1.0,3,2.0,59,-24,False,False,False,False,43,False
394,394,130500,0.0,3.0,3,2.0,41,13,True,False,False,True,17,False
24906,24906,144000,0.0,3.0,3,1.0,39,3,False,False,False,False,61,False
30271,30271,130500,0.0,3.0,3,4.0,31,7,True,True,True,True,40,False
28938,28938,193500,0.0,3.0,3,2.0,49,2,False,False,False,False,16,False
34777,34777,270000,3.0,1.0,3,4.0,43,2,False,True,True,False,61,False
20772,20772,144000,0.0,3.0,3,2.0,54,12,True,False,False,True,23,False
25198,25198,67500,0.0,3.0,3,3.0,49,14,True,True,False,True,3,False
12316,12316,69750,2.0,3.0,2,1.0,60,-24,False,False,False,True,27,False
34788,34788,157500,0.0,3.0,3,3.0,28,4,False,True,False,True,48,False
34838,34838,360000,3.0,1.0,3,2.0,50,0,False,False,False,True,35,False
27596,27596,135000,0.0,3.0,3,3.0,27,3,False,True,False,False,18,False
3099,3099,112500,3.0,3.0,3,1.0,43,2,False,False,False,False,14,False
14355,14355,103500,0.0,3.0,3,2.0,61,35,True,False,False,True,18,False
4619,4619,180000,3.0,1.0,3,2.0,27,4,False,False,True,False,46,False
27453,27453,126000,2.0,3.0,3,2.0,65,-24,False,False,False,False,17,False
27386,27386,99000,0.0,1.0,3,2.0,40,15,True,False,False,False,3,False
21336,21336,112500,0.0,3.0,3,2.0,52,16,True,False,False,False,37,False
35545,35545,130500,1.0,3.0,3,2.0,34,9,True,False,False,False,57,False
23424,23424,180000,0.0,3.0,3,3.0,29,3,False,True,False,False,5,False
21162,21162,135000,1.0,3.0,3,2.0,57,10,True,False,False,False,46,False
27771,27771,225000,0.0,3.0,3,1.0,36,7,True,False,False,True,19,False
2947,2947,405000,1.0,3.0,3,3.0,38,6,True,True,False,False,56,False
28047,28047,76500,0.0,3.0,3,2.0,49,6,True,False,True,True,53,False
19152,19152,270000,0.0,3.0,3,3.0,37,1,False,True,False,False,3,False
24909,24909,144000,0.0,3.0,3,1.0,39,3,False,False,False,False,16,False
7858,7858,135000,0.0,3.0,3,3.0,41,0,False,True,False,True,59,False
28895,28895,180000,3.0,1.0,3,3.0,30,8,True,True,False,False,39,False
23294,23294,90000,0.0,3.0,5,1.0,31,0,False,False,False,False,3,False
7550,7550,135000,3.0,3.0,3,3.0,29,7,True,True,True,True,16,False
15936,15936,270000,0.0,3.0,3,2.0,44,2,False,False,False,False,50,False
8904,8904,157500,2.0,3.0,3,2.0,62,-24,False,False,False,False,15,False
35409,35409,306000,3.0,1.0,3,1.0,34,6,True,False,False,True,36,False
8089,8089,256500,1.0,1.0,3,3.0,48,3,False,True,False,True,29,False
20592,20592,405000,0.0,3.0,4,3.0,37,4,False,True,False,True,43,False
33886,33886,135000,0.0,3.0,3,2.0,24,6,True,False,False,True,58,False
19709,19709,360000,0.0,1.0,3,3.0,31,6,True,True,True,False,47,False
11912,11912,135000,3.0,3.0,3,4.0,34,12,True,True,False,True,18,False
30435,30435,225000,0.0,3.0,3,2.0,50,1,False,False,False,True,20,False
10750,10750,247500,1.0,3.0,3,1.0,41,6,True,False,False,False,12,False
21207,21207,157500,1.0,1.0,3,2.0,31,2,False,False,False,True,24,False
20120,20120,360000,3.0,3.0,3,2.0,50,4,False,False,False,False,28,False
9583,9583,112500,0.0,1.0,3,5.0,30,1,False,True,False,False,48,False
11468,11468,247500,0.0,3.0,3,2.0,38,9,True,False,True,False,24,False
32398,32398,216000,1.0,1.0,3,2.0,48,26,True,False,False,True,18,False
5124,5124,202500,2.0,4.0,3,1.0,58,-24,False,False,False,False,59,False
12610,12610,180000,0.0,3.0,3,1.0,39,2,False,False,False,True,45,False
19387,19387,225000,2.0,3.0,3,2.0,59,-24,False,False,True,False,43,False
36445,36445,112500,3.0,3.0,3,2.0,43,7,True,False,False,True,20,False
18449,18449,216000,3.0,1.0,3,2.0,52,20,True,False,False,True,17,False
10563,10563,270000,1.0,3.0,3,3.0,34,14,True,True,False,False,42,False
13729,13729,202500,0.0,3.0,3,2.0,27,7,True,False,False,True,2,False
14963,14963,495000,3.0,1.0,3,2.0,53,10,True,False,False,True,27,False
34147,34147,315000,1.0,1.0,2,3.0,24,2,False,True,False,False,8,False
3391,3391,67500,0.0,3.0,3,2.0,29,7,True,False,False,True,3,False
23431,23431,67500,2.0,3.0,3,2.0,62,-24,False,False,False,False,61,False
11327,11327,225000,3.0,1.0,3,2.0,28,2,False,False,True,False,10,False
24385,24385,225000,0.0,3.0,3,2.0,58,18,True,False,False,False,40,False
12723,12723,157500,3.0,1.0,3,3.0,41,5,True,True,False,False,7,False
31515,31515,135000,3.0,1.0,3,3.0,30,0,False,True,True,True,34,False
4778,4778,72000,0.0,3.0,3,2.0,54,0,False,False,False,False,11,False
9681,9681,157500,0.0,2.0,3,2.0,33,2,False,False,False,True,24,False
34545,34545,135000,3.0,1.0,3,2.0,50,11,True,False,False,False,44,False
27214,27214,180000,1.0,1.0,3,2.0,45,7,True,False,False,True,29,False
596,596,198000,3.0,3.0,3,2.0,51,26,True,False,False,False,54,False
29148,29148,207000,3.0,3.0,3,4.0,41,1,False,True,False,True,10,False
800,800,202500,0.0,3.0,3,3.0,32,8,True,True,False,True,48,False
19842,19842,85500,2.0,4.0,3,2.0,66,-24,False,False,False,False,5,False
18297,18297,180000,0.0,1.0,3,1.0,26,0,False,False,False,True,52,False
2257,2257,270000,0.0,3.0,3,3.0,36,3,False,True,True,False,21,False
34427,34427,180000,3.0,1.0,3,3.0,41,4,False,True,True,True,39,False
8988,8988,135000,2.0,3.0,3,2.0,62,-24,False,False,False,True,58,False
15022,15022,135000,0.0,3.0,3,2.0,46,4,False,False,True,True,18,False
25732,25732,202500,1.0,2.0,5,3.0,33,1,False,True,False,False,44,False
33371,33371,135000,0.0,3.0,3,2.0,43,18,True,False,False,True,33,False
14257,14257,85500,0.0,3.0,3,4.0,27,0,False,True,False,False,3,False
10200,10200,202500,2.0,3.0,3,1.0,57,-24,False,False,False,False,28,False
17054,17054,315000,3.0,2.0,3,1.0,25,3,False,False,True,True,57,False
34270,34270,180000,2.0,1.0,3,1.0,58,-24,False,False,False,False,8,False
17832,17832,180000,0.0,3.0,3,2.0,53,14,True,False,True,False,23,False
12653,12653,225000,0.0,3.0,3,2.0,49,9,True,False,True,False,31,False
18159,18159,193500,0.0,3.0,3,2.0,50,6,True,False,False,False,10,False
24732,24732,270000,3.0,1.0,3,2.0,42,1,False,False,True,False,9,False
13127,13127,112500,3.0,3.0,1,3.0,39,7,True,True,False,False,5,False
7802,7802,135000,2.0,3.0,3,2.0,56,-24,False,False,False,True,2,False
35522,35522,157500,0.0,3.0,3,2.0,46,21,True,False,False,True,41,False
1621,1621,270000,0.0,3.0,3,2.0,35,4,False,False,True,False,34,False
9962,9962,270000,3.0,3.0,3,2.0,41,19,True,False,False,True,55,False
5972,5972,180000,3.0,3.0,3,2.0,50,1,False,False,False,False,16,False
27137,27137,135000,0.0,3.0,3,2.0,45,3,False,False,True,False,10,False
22057,22057,67500,0.0,3.0,3,4.0,42,1,False,True,False,False,57,False
9855,9855,270000,3.0,3.0,3,2.0,44,1,False,False,False,False,11,False
15996,15996,211500,0.0,3.0,3,2.0,44,4,False,False,False,True,49,False
33903,33903,112500,0.0,3.0,3,2.0,38,6,True,False,False,False,41,False
12005,12005,112500,0.0,3.0,3,2.0,27,5,True,False,False,True,4,False
9872,9872,360000,3.0,3.0,3,3.0,46,5,True,True,True,False,7,False
26046,26046,270000,0.0,3.0,3,1.0,44,1,False,False,False,True,42,False
31330,31330,153000,2.0,3.0,3,1.0,60,-24,False,False,False,True,18,False
19372,19372,180000,0.0,3.0,3,1.0,51,2,False,False,False,False,55,False
35603,35603,225000,3.0,3.0,3,2.0,48,0,False,False,False,True,10,False
15433,15433,166500,3.0,1.0,3,1.0,55,6,True,False,False,False,30,False
17629,17629,234000,3.0,3.0,3,3.0,29,4,False,True,True,False,6,False
21229,21229,112500,2.0,3.0,3,2.0,54,-24,False,False,False,False,52,False
26753,26753,315000,3.0,1.0,3,2.0,35,9,True,False,True,False,51,False
26263,26263,81000,0.0,3.0,3,2.0,64,9,True,False,False,True,42,False
4864,4864,126000,3.0,3.0,3,4.0,33,1,False,True,False,True,7,False
1119,1119,90000,1.0,3.0,3,3.0,48,22,True,True,True,False,7,False
6228,6228,360000,3.0,3.0,3,2.0,34,8,True,False,True,True,7,False
15785,15785,270000,1.0,3.0,3,2.0,31,10,True,False,True,False,12,False
11848,11848,315000,0.0,3.0,3,1.0,41,9,True,False,False,False,51,False
5483,5483,157500,0.0,3.0,3,2.0,37,3,False,False,True,False,37,False
21201,21201,180000,3.0,3.0,2,2.0,26,8,True,False,False,True,20,False
13158,13158,157500,0.0,3.0,3,2.0,40,4,False,True,False,False,57,False
13071,13071,180000,0.0,3.0,3,4.0,42,9,True,True,True,False,10,False
15255,15255,270000,0.0,3.0,3,3.0,42,7,True,True,False,False,22,False
13201,13201,405000,0.0,1.0,3,2.0,29,1,False,False,True,False,30,False
20309,20309,184500,0.0,1.0,5,2.0,36,12,True,True,False,True,58,False
16181,16181,225000,2.0,3.0,3,1.0,47,-24,False,False,True,True,24,False
16093,16093,180000,2.0,3.0,3,1.0,56,-24,False,False,False,True,6,False
10662,10662,135000,0.0,1.0,3,2.0,42,5,True,False,False,True,22,False
31020,31020,162000,3.0,3.0,3,2.0,37,11,True,False,False,True,23,False
33825,33825,135000,1.0,1.0,3,1.0,28,3,False,False,False,True,18,False
15849,15849,157500,0.0,3.0,3,3.0,39,10,True,True,False,False,14,False
23957,23957,144000,3.0,1.0,3,3.0,34,3,False,True,False,True,27,False
33857,33857,157500,0.0,1.0,3,3.0,26,0,False,True,False,False,36,False
31037,31037,112500,0.0,3.0,3,2.0,51,0,False,False,False,False,29,False
21313,21313,180000,2.0,3.0,3,2.0,59,-24,False,False,False,False,15,False
5330,5330,135000,3.0,3.0,3,4.0,37,6,True,True,True,False,42,False
33883,33883,135000,0.0,3.0,3,2.0,24,6,True,False,False,True,40,False
22330,22330,360000,3.0,1.0,3,2.0,26,4,False,False,True,False,4,False
28064,28064,67500,0.0,3.0,3,3.0,30,0,False,True,False,True,3,False
35049,35049,135000,1.0,2.0,3,2.0,42,9,True,False,False,False,11,False
32659,32659,180000,3.0,4.0,3,3.0,29,6,True,True,False,True,25,False
906,906,90000,1.0,3.0,3,4.0,34,12,True,True,True,False,34,False
21339,21339,121500,3.0,3.0,3,3.0,42,1,False,True,False,False,16,False
24026,24026,54000,0.0,1.0,3,2.0,40,12,True,False,False,True,12,False
34631,34631,135000,0.0,3.0,3,1.0,25,1,False,False,False,False,5,False
15135,15135,112500,3.0,3.0,3,1.0,29,5,True,False,False,True,45,False
11204,11204,202500,2.0,1.0,3,2.0,55,-24,False,False,False,False,43,False
33580,33580,81000,0.0,3.0,3,1.0,48,1,False,False,False,True,51,False
12849,12849,234000,0.0,3.0,3,3.0,31,9,True,True,True,False,51,False
6492,6492,67500,2.0,3.0,3,1.0,55,-24,False,False,False,False,5,False
18806,18806,216000,1.0,1.0,3,4.0,30,7,True,True,True,False,18,False
26587,26587,279000,0.0,1.0,3,2.0,27,3,False,False,True,True,11,False
8339,8339,90000,2.0,3.0,3,2.0,55,-24,False,False,False,False,9,False
2052,2052,270000,0.0,3.0,3,2.0,54,10,True,False,False,True,5,False
12762,12762,202500,2.0,3.0,3,2.0,60,-24,False,False,False,False,55,False
32183,32183,315000,0.0,3.0,3,4.0,42,10,True,True,False,False,47,False
33031,33031,225000,0.0,3.0,3,3.0,44,3,False,True,False,False,34,False
13188,13188,157500,3.0,1.0,3,4.0,33,3,False,True,False,False,36,False
6328,6328,112500,0.0,3.0,3,1.0,28,1,False,False,False,False,6,False
5891,5891,360000,3.0,3.0,3,2.0,34,11,True,False,False,False,51,False
17467,17467,292500,0.0,3.0,4,2.0,46,2,False,False,True,False,27,False
17886,17886,112500,0.0,3.0,3,2.0,28,2,False,False,False,False,6,False
5766,5766,315000,3.0,3.0,3,2.0,42,15,True,False,True,True,53,False
17633,17633,234000,3.0,3.0,3,3.0,29,4,False,True,True,False,21,False
1388,1388,315000,3.0,3.0,3,1.0,49,8,True,False,True,True,16,False
15638,15638,112500,2.0,3.0,3,2.0,56,-24,False,False,False,False,39,False
10740,10740,40500,2.0,4.0,3,2.0,65,-24,False,False,False,False,10,False
27384,27384,99000,0.0,1.0,3,2.0,40,15,True,False,False,False,9,False
30284,30284,162000,0.0,3.0,3,2.0,35,2,False,False,False,False,19,False
29317,29317,112500,0.0,3.0,3,2.0,44,9,True,False,False,False,21,False
9537,9537,112500,0.0,3.0,2,2.0,47,2,False,False,False,True,58,False
36367,36367,90000,2.0,3.0,3,2.0,58,-24,False,False,False,False,16,False
22573,22573,202500,0.0,3.0,2,2.0,48,1,False,False,False,False,25,False
26300,26300,472500,0.0,3.0,3,2.0,52,9,True,False,True,False,14,False
24593,24593,180000,0.0,3.0,3,2.0,27,4,False,False,False,True,39,False
5462,5462,202500,0.0,3.0,3,2.0,48,12,True,True,False,False,7,False
30772,30772,112500,1.0,3.0,3,3.0,40,7,True,True,False,False,50,False
27500,27500,225000,0.0,3.0,3,4.0,38,7,True,True,False,True,23,False
26013,26013,202500,2.0,3.0,3,2.0,55,-24,False,False,False,True,23,False
2192,2192,270000,1.0,2.0,3,2.0,26,4,False,False,False,False,12,False
31396,31396,225000,0.0,1.0,3,2.0,46,5,True,False,True,False,25,False
17260,17260,67500,0.0,3.0,3,3.0,45,19,True,True,False,False,10,False
31056,31056,76500,1.0,3.0,3,2.0,47,17,True,False,False,True,47,False
22731,22731,247500,2.0,1.0,3,2.0,60,-24,False,False,False,False,60,False
590,590,198000,3.0,3.0,3,2.0,51,26,True,False,False,False,54,False
21668,21668,180000,0.0,3.0,3,1.0,37,7,True,False,False,False,49,False
34628,34628,135000,0.0,3.0,3,1.0,25,1,False,False,False,False,2,False
1166,1166,562500,0.0,2.0,3,3.0,37,15,True,True,False,True,15,False
4944,4944,157500,3.0,3.0,3,2.0,44,9,True,False,False,True,52,False
3015,3015,202500,0.0,3.0,3,1.0,48,27,True,False,False,True,5,False
14594,14594,112500,0.0,1.0,3,2.0,54,15,True,False,False,False,22,False
24765,24765,180000,0.0,3.0,3,2.0,28,5,True,False,False,True,38,False
31360,31360,247500,3.0,3.0,3,2.0,58,11,True,False,False,False,14,False
31109,31109,135000,1.0,1.0,3,4.0,36,6,True,True,False,True,36,False
30900,30900,72000,3.0,3.0,3,4.0,34,6,True,True,False,True,45,False
3298,3298,315000,0.0,1.0,3,4.0,34,3,False,True,True,False,42,False
33218,33218,360000,3.0,1.0,3,2.0,47,5,True,False,True,False,13,False
11844,11844,315000,0.0,3.0,3,1.0,41,9,True,False,False,False,3,False
35302,35302,247500,3.0,1.0,3,1.0,63,3,False,False,False,True,52,False
3374,3374,202500,3.0,3.0,3,2.0,41,5,True,False,False,True,38,False
1018,1018,225000,3.0,3.0,3,2.0,28,4,False,False,False,False,4,False
13545,13545,180000,0.0,3.0,3,2.0,48,29,True,False,False,False,14,False
15398,15398,310500,0.0,3.0,3,2.0,46,4,False,False,True,True,45,False
17535,17535,108000,3.0,3.0,3,2.0,43,24,True,False,False,True,38,False
30198,30198,292500,3.0,3.0,3,2.0,57,7,True,False,False,False,4,False
30482,30482,135000,0.0,3.0,3,3.0,27,4,False,True,True,False,26,False
22517,22517,112500,3.0,1.0,5,2.0,54,4,False,False,False,False,37,False
18253,18253,225000,0.0,3.0,0,1.0,32,0,False,False,False,False,17,False
6385,6385,270000,0.0,1.0,3,2.0,29,1,False,False,True,False,31,False
10300,10300,67500,0.0,3.0,3,1.0,48,25,True,False,False,False,14,False
3557,3557,112500,0.0,3.0,3,1.0,55,6,True,False,False,False,11,False
32772,32772,135000,0.0,3.0,3,2.0,40,9,True,False,False,True,30,False
6973,6973,144000,0.0,3.0,3,2.0,50,4,False,False,False,True,53,False
27635,27635,90000,0.0,3.0,3,2.0,51,25,True,False,False,False,60,False
36212,36212,157500,0.0,3.0,3,1.0,49,0,False,False,False,False,23,False
18667,18667,135000,3.0,3.0,3,2.0,41,4,False,False,True,False,21,False
3681,3681,225000,3.0,1.0,3,3.0,45,7,True,True,True,True,40,False
30190,30190,157500,0.0,3.0,3,5.0,38,7,True,True,False,False,39,False
22541,22541,72000,2.0,3.0,3,2.0,67,-24,False,False,True,True,54,False
29809,29809,67500,0.0,3.0,3,2.0,49,5,True,False,False,True,34,False
23421,23421,180000,0.0,3.0,3,3.0,29,3,False,True,False,False,27,False
11944,11944,225000,0.0,1.0,3,4.0,45,8,True,True,False,True,47,False
9136,9136,81000,0.0,3.0,3,2.0,46,28,True,False,False,True,10,False
3744,3744,63000,0.0,3.0,2,2.0,46,12,True,True,False,False,8,False
2174,2174,360000,0.0,2.0,3,2.0,27,0,False,False,True,True,28,False
17077,17077,225000,3.0,3.0,3,2.0,32,10,True,False,True,True,4,False
19574,19574,72000,2.0,3.0,3,2.0,50,-24,False,False,False,False,7,False
26486,26486,90000,0.0,3.0,3,3.0,40,11,True,True,False,False,12,False
879,879,99000,3.0,1.0,3,4.0,34,1,False,True,False,True,27,False
3650,3650,135000,3.0,3.0,3,1.0,24,2,False,False,True,False,7,False
20214,20214,121500,3.0,3.0,3,4.0,30,7,True,True,False,True,17,False
23683,23683,73350,0.0,3.0,3,4.0,39,19,True,True,False,False,21,False
4550,4550,90000,0.0,3.0,5,3.0,28,4,False,True,False,False,37,False
36227,36227,126000,0.0,3.0,3,1.0,33,2,False,True,False,False,38,False
32245,32245,67500,2.0,3.0,3,1.0,64,-24,False,False,False,True,26,False
32118,32118,67500,0.0,3.0,3,4.0,33,1,False,True,False,False,13,False
21042,21042,112500,0.0,3.0,3,2.0,50,11,True,False,False,False,15,False
35574,35574,135000,3.0,3.0,3,2.0,46,2,False,False,False,False,38,False
23768,23768,270000,0.0,1.0,3,1.0,42,8,True,False,False,False,52,False
21768,21768,198000,2.0,1.0,3,2.0,67,-24,False,False,False,False,40,False
2085,2085,81000,0.0,3.0,3,2.0,52,2,False,False,False,True,8,False
20283,20283,202500,3.0,3.0,5,2.0,38,14,True,False,False,True,7,False
14768,14768,261000,1.0,1.0,3,3.0,41,4,False,True,True,False,5,False
3766,3766,274500,3.0,3.0,3,2.0,56,18,True,False,False,False,11,False
16976,16976,90000,3.0,3.0,3,1.0,54,1,False,False,False,True,50,False
2291,2291,180000,3.0,3.0,3,2.0,50,5,True,True,False,True,61,False
31069,31069,67500,0.0,3.0,3,2.0,50,15,True,False,False,False,9,False
17570,17570,135000,3.0,3.0,3,2.0,48,11,True,False,False,False,4,False
30610,30610,315000,0.0,1.0,3,2.0,56,30,True,False,False,True,8,False
27699,27699,85500,2.0,3.0,3,2.0,57,-24,False,False,False,True,29,False
10908,10908,135000,0.0,3.0,3,2.0,55,8,True,False,False,True,24,False
10571,10571,270000,0.0,1.0,3,3.0,37,7,True,True,False,True,48,False
4837,4837,225000,3.0,3.0,2,3.0,38,9,True,True,False,False,55,False
13051,13051,180000,0.0,1.0,3,2.0,56,19,True,False,True,True,23,False
32225,32225,265500,0.0,3.0,3,2.0,40,2,False,False,False,False,9,False
23748,23748,450000,2.0,3.0,3,3.0,54,-24,False,True,False,True,40,False
3529,3529,225000,0.0,3.0,3,2.0,45,6,True,False,True,False,25,False
34523,34523,108000,0.0,3.0,3,3.0,34,3,False,True,False,True,56,False
25714,25714,112500,0.0,3.0,3,4.0,39,6,True,True,False,False,38,False
23237,23237,225000,0.0,1.0,3,2.0,33,10,True,False,True,False,11,False
30407,30407,450000,3.0,1.0,3,2.0,27,7,True,False,True,False,30,False
2968,2968,121500,2.0,3.0,3,2.0,64,-24,False,False,False,False,55,False
32360,32360,90000,2.0,3.0,3,2.0,54,-24,False,False,False,False,2,False
32092,32092,90000,3.0,3.0,3,2.0,53,7,True,False,False,False,5,False
29130,29130,135000,1.0,3.0,3,2.0,44,14,True,True,False,False,32,False
13318,13318,103500,1.0,3.0,3,1.0,48,23,True,False,False,True,14,False
23722,23722,292500,1.0,3.0,1,1.0,49,13,True,False,False,False,16,False
17110,17110,135000,2.0,3.0,3,2.0,62,-24,False,False,True,False,44,False
7570,7570,153000,0.0,1.0,3,4.0,29,2,False,True,False,True,25,False
34364,34364,112500,0.0,1.0,3,6.0,37,5,True,True,True,False,8,False
30714,30714,270000,1.0,3.0,3,2.0,55,3,False,False,False,True,17,False
4786,4786,112500,0.0,2.0,5,3.0,35,0,False,True,True,False,28,False
17453,17453,315000,0.0,3.0,3,3.0,48,7,True,True,True,True,39,False
7257,7257,211500,0.0,3.0,3,3.0,34,2,False,True,False,True,24,False
15898,15898,157500,2.0,3.0,3,2.0,61,-24,False,False,False,True,28,False
28846,28846,180000,2.0,3.0,3,2.0,67,-24,False,False,True,False,54,False
15885,15885,157500,1.0,1.0,3,3.0,42,11,True,True,False,False,40,False
3173,3173,112500,0.0,3.0,3,1.0,33,0,False,False,False,False,14,False
27236,27236,135000,3.0,1.0,3,2.0,24,2,False,False,False,True,18,False
28226,28226,180000,0.0,1.0,3,2.0,25,1,False,False,False,True,10,False
6709,6709,135000,0.0,3.0,3,3.0,28,2,False,True,False,False,49,False
28904,28904,112500,0.0,3.0,3,2.0,50,1,False,False,False,False,21,False
17074,17074,157500,3.0,3.0,3,1.0,50,1,False,False,False,True,27,False
35530,35530,90000,0.0,4.0,3,2.0,45,6,True,False,False,False,35,False
23872,23872,81000,3.0,3.0,5,2.0,38,6,True,False,False,False,20,False
4442,4442,202500,0.0,3.0,3,2.0,54,9,True,False,False,False,5,False
18353,18353,157500,1.0,3.0,2,1.0,23,3,False,False,False,False,13,False
4138,4138,144000,0.0,1.0,3,3.0,35,8,True,True,True,False,13,False
30602,30602,112500,0.0,3.0,3,3.0,39,0,False,True,False,True,25,False
2497,2497,445500,3.0,1.0,3,2.0,34,1,False,False,True,False,9,False
5116,5116,157500,0.0,3.0,3,2.0,50,9,True,False,False,False,4,False
8420,8420,135000,2.0,3.0,3,2.0,55,-24,False,True,True,False,4,False
35089,35089,157500,0.0,3.0,3,2.0,44,26,True,False,True,False,20,False
31773,31773,315000,0.0,1.0,3,2.0,38,5,True,False,False,True,39,False
9358,9358,202500,0.0,3.0,3,3.0,52,1,False,True,True,True,41,False
9997,9997,67500,2.0,3.0,3,1.0,61,-24,False,False,False,True,48,False
3118,3118,157500,0.0,3.0,3,2.0,64,7,True,False,False,False,42,False
28949,28949,135000,2.0,3.0,3,2.0,64,-24,False,False,False,False,3,False
32535,32535,180000,0.0,1.0,3,2.0,29,3,False,False,False,True,12,False
22680,22680,225000,0.0,3.0,3,2.0,39,2,False,False,True,True,42,False
10572,10572,270000,0.0,1.0,3,3.0,37,7,True,True,False,True,12,False
15418,15418,135000,3.0,1.0,3,3.0,31,2,False,True,True,True,36,False
781,781,198000,2.0,3.0,3,1.0,60,-24,False,False,False,True,13,False
29357,29357,90000,3.0,3.0,3,2.0,45,1,False,False,False,True,4,False
17426,17426,315000,0.0,1.0,3,2.0,58,1,False,False,True,True,47,False
25456,25456,135000,0.0,3.0,3,3.0,51,7,True,True,False,False,31,False
21650,21650,247500,3.0,1.0,3,2.0,50,11,True,False,False,True,11,False
10688,10688,315000,3.0,1.0,5,4.0,34,3,False,True,True,False,51,False
7414,7414,72000,1.0,3.0,3,2.0,45,15,True,False,False,False,27,False
27680,27680,90000,2.0,3.0,3,1.0,62,-24,False,False,False,False,6,False
9451,9451,180000,0.0,3.0,3,5.0,38,2,False,True,True,True,14,False
2618,2618,202500,3.0,2.0,3,2.0,43,11,True,False,True,True,23,False
20509,20509,94500,0.0,3.0,3,2.0,51,9,True,False,False,True,61,False
3268,3268,135000,3.0,3.0,3,3.0,29,6,True,True,False,True,37,False
19344,19344,225000,3.0,1.0,3,1.0,56,25,True,False,False,False,30,False
10518,10518,360000,0.0,1.0,3,3.0,42,3,False,True,True,False,33,False
4922,4922,256500,0.0,3.0,3,2.0,37,0,False,False,False,True,28,False
35461,35461,315000,0.0,3.0,3,1.0,24,2,False,False,False,False,27,False
25474,25474,112500,0.0,3.0,3,1.0,27,2,False,False,False,False,17,False
20454,20454,112500,2.0,3.0,3,1.0,56,-24,False,False,False,False,8,False
20724,20724,157500,0.0,4.0,3,2.0,40,0,False,False,False,True,22,False
6926,6926,193500,2.0,3.0,3,1.0,59,-24,False,False,False,True,23,False
24935,24935,112500,2.0,3.0,3,1.0,54,-24,False,False,False,False,29,False
19288,19288,130500,1.0,3.0,3,1.0,23,0,False,False,False,False,10,False
5632,5632,337500,0.0,3.0,5,1.0,31,9,True,False,False,False,52,False
3682,3682,225000,3.0,1.0,3,3.0,45,7,True,True,True,True,32,False
3949,3949,211500,2.0,3.0,3,2.0,60,-24,False,False,False,True,17,False
