,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
12309,12309,270000,3.0,3.0,2,1.0,46,3,False,False,False,True,16,False
19717,19717,270000,0.0,3.0,3,1.0,46,1,False,False,True,False,23,False
35088,35088,157500,0.0,3.0,3,2.0,44,26,True,False,True,False,20,False
11667,11667,90000,0.0,1.0,3,1.0,59,4,False,False,False,False,40,False
28502,28502,126000,0.0,3.0,3,4.0,45,9,True,True,True,True,37,False
1279,1279,202500,2.0,3.0,3,2.0,59,-24,False,False,False,False,29,False
32981,32981,135000,3.0,3.0,3,1.0,25,4,False,False,False,False,23,False
24425,24425,135000,0.0,3.0,3,3.0,27,8,True,True,False,True,51,False
21547,21547,90000,0.0,3.0,3,2.0,55,3,False,False,False,True,29,False
22298,22298,135000,0.0,1.0,3,4.0,34,4,False,True,False,False,37,False
27257,27257,90000,0.0,3.0,3,2.0,44,2,False,False,False,False,16,False
21299,21299,360000,3.0,3.0,3,2.0,64,3,False,False,True,True,57,False
19392,19392,157500,2.0,3.0,3,1.0,58,-24,False,False,False,False,51,False
13420,13420,157500,3.0,1.0,3,4.0,43,1,False,True,True,False,20,False
3604,3604,225000,0.0,3.0,3,3.0,28,5,True,True,False,False,33,False
36295,36295,247500,0.0,3.0,3,4.0,47,1,False,True,True,False,31,True
11649,11649,270000,0.0,1.0,3,1.0,52,7,True,False,False,True,29,False
17585,17585,247500,0.0,3.0,3,2.0,44,4,False,False,True,False,20,False
5115,5115,157500,0.0,3.0,3,2.0,50,9,True,False,False,False,28,False
33109,33109,360000,0.0,3.0,3,3.0,31,6,True,True,False,False,28,False
33136,33136,90000,0.0,3.0,3,2.0,30,3,False,False,False,False,27,False
19212,19212,112500,3.0,3.0,3,3.0,31,2,False,True,True,False,4,False
19546,19546,90000,0.0,3.0,3,1.0,39,4,False,False,False,False,43,False
4191,4191,180000,0.0,3.0,3,2.0,60,4,False,False,False,True,57,False
3356,3356,180000,0.0,3.0,3,1.0,63,31,True,False,False,True,61,False
12970,12970,202500,0.0,3.0,3,2.0,42,6,True,False,True,True,8,False
7175,7175,112500,3.0,2.0,3,2.0,27,6,True,False,False,True,22,False
30355,30355,225000,0.0,3.0,3,2.0,52,3,False,False,True,True,20,False
29792,29792,360000,0.0,1.0,3,2.0,46,17,True,False,False,True,30,False
15134,15134,112500,3.0,3.0,3,1.0,29,5,True,False,False,True,42,False
28497,28497,112500,3.0,4.0,2,2.0,52,0,False,False,False,False,14,False
30788,30788,112500,2.0,3.0,3,2.0,57,-24,False,False,False,True,43,False
3965,3965,135000,3.0,3.0,3,2.0,41,4,False,False,True,True,46,False
2165,2165,202500,3.0,3.0,3,2.0,57,4,False,False,False,False,19,False
35159,35159,225000,0.0,3.0,3,2.0,47,10,True,False,False,False,55,False
19819,19819,207000,0.0,3.0,3,2.0,56,1,False,False,False,True,55,False
17249,17249,112500,0.0,3.0,3,2.0,42,6,True,False,False,True,43,False
9779,9779,247500,0.0,1.0,3,2.0,38,20,True,False,False,True,12,False
5208,5208,99000,0.0,3.0,4,2.0,27,4,False,False,True,False,26,False
27443,27443,157500,0.0,3.0,3,1.0,46,1,False,False,False,True,14,False
35167,35167,180000,1.0,1.0,3,2.0,47,3,False,False,False,False,30,False
18093,18093,90000,0.0,3.0,3,2.0,36,14,True,False,True,False,21,False
33808,33808,270000,0.0,3.0,5,2.0,32,1,False,False,False,True,27,False
7407,7407,67500,2.0,3.0,3,2.0,57,-24,False,False,False,True,41,False
11235,11235,202500,1.0,1.0,3,5.0,35,3,False,True,False,True,57,False
22165,22165,225000,0.0,3.0,5,4.0,33,6,True,True,False,False,10,False
20476,20476,202500,2.0,3.0,3,1.0,61,-24,False,False,False,True,43,False
583,583,198000,3.0,3.0,3,2.0,51,26,True,False,False,False,60,False
14590,14590,247500,0.0,3.0,3,3.0,43,10,True,True,True,False,22,False
1512,1512,292500,0.0,1.0,3,2.0,28,6,True,False,True,False,44,False
23025,23025,103500,2.0,3.0,3,1.0,62,-24,False,False,False,False,25,False
8316,8316,157500,0.0,3.0,3,3.0,29,4,False,True,True,False,29,False
31973,31973,56250,2.0,3.0,3,2.0,65,-24,False,False,False,True,58,False
28471,28471,94500,0.0,3.0,3,4.0,34,9,True,True,True,False,3,False
18626,18626,157500,3.0,3.0,4,1.0,26,5,True,False,False,False,5,False
34108,34108,103500,0.0,3.0,3,2.0,50,3,False,False,True,False,43,False
2002,2002,225000,0.0,3.0,3,2.0,54,18,True,False,False,False,24,False
17833,17833,180000,0.0,3.0,3,2.0,53,14,True,False,True,False,15,False
35876,35876,180000,0.0,1.0,3,2.0,60,1,False,False,False,True,19,False
1839,1839,166500,0.0,3.0,3,3.0,55,22,True,True,False,True,10,False
17240,17240,135000,0.0,3.0,3,2.0,40,2,False,False,True,False,58,False
25134,25134,135000,3.0,2.0,3,1.0,48,0,False,False,False,False,51,False
13976,13976,382500,0.0,3.0,3,1.0,50,14,True,False,False,True,14,False
20635,20635,157500,0.0,2.0,3,1.0,31,8,True,False,False,True,44,False
13632,13632,135000,0.0,1.0,3,2.0,36,7,True,False,False,True,36,False
13473,13473,135000,2.0,3.0,3,1.0,57,-24,False,False,False,True,58,False
5143,5143,112500,2.0,3.0,3,1.0,57,-24,False,False,False,False,3,False
6751,6751,108000,1.0,3.0,3,4.0,34,2,False,True,True,True,32,False
28323,28323,135000,0.0,3.0,3,2.0,48,29,True,False,False,False,44,False
34209,34209,121500,0.0,1.0,3,3.0,32,8,True,True,False,True,42,False
26022,26022,67500,0.0,3.0,3,2.0,27,5,True,False,False,False,11,False
5391,5391,225000,3.0,1.0,3,3.0,43,7,True,True,False,True,47,False
30649,30649,157500,0.0,1.0,3,2.0,31,8,True,False,False,False,2,False
14141,14141,135000,0.0,3.0,3,2.0,57,6,True,False,True,True,40,False
26433,26433,67500,0.0,3.0,5,2.0,44,7,True,False,False,True,22,False
10078,10078,135000,0.0,1.0,3,1.0,24,3,False,False,False,False,31,False
20708,20708,306000,0.0,1.0,3,2.0,35,7,True,False,False,True,18,False
12824,12824,130500,2.0,1.0,3,2.0,67,-24,False,False,False,False,27,False
12150,12150,90000,0.0,3.0,3,2.0,30,3,False,False,False,False,7,False
7575,7575,85500,0.0,3.0,3,3.0,45,2,False,True,False,True,22,False
4472,4472,225000,0.0,3.0,3,1.0,55,28,True,False,False,False,34,False
3424,3424,175500,3.0,3.0,2,2.0,32,13,True,True,False,False,46,False
3294,3294,144000,2.0,3.0,3,2.0,58,-24,False,False,True,False,11,False
12099,12099,159750,3.0,1.0,3,3.0,25,0,False,True,False,True,9,False
29383,29383,144000,0.0,3.0,4,2.0,39,9,True,True,False,True,33,False
5209,5209,99000,0.0,3.0,4,2.0,27,4,False,False,True,False,26,False
795,795,202500,0.0,3.0,3,3.0,32,8,True,True,False,True,22,False
18715,18715,112500,0.0,1.0,3,3.0,29,2,False,True,False,False,18,False
11521,11521,144000,0.0,3.0,3,1.0,41,4,False,False,False,True,56,False
30946,30946,270000,0.0,3.0,3,2.0,48,4,False,False,False,True,15,False
4788,4788,360000,0.0,3.0,3,2.0,34,14,True,False,False,False,32,False
9894,9894,202500,0.0,3.0,3,3.0,41,5,True,True,True,True,28,False
32715,32715,180000,0.0,1.0,3,2.0,48,6,True,False,False,True,32,False
7241,7241,99000,2.0,3.0,3,2.0,61,-24,False,False,False,False,2,False
33002,33002,450000,3.0,1.0,3,2.0,45,2,False,False,False,False,12,False
3006,3006,202500,2.0,1.0,3,2.0,59,-24,False,False,True,False,36,False
51,51,135000,0.0,3.0,3,4.0,43,8,True,True,True,False,3,False
17807,17807,135000,0.0,3.0,3,3.0,44,14,True,True,False,False,15,False
18362,18362,270000,2.0,3.0,3,1.0,59,-24,False,False,False,False,48,False
2163,2163,202500,3.0,3.0,3,2.0,57,4,False,False,False,False,43,False
34854,34854,99000,2.0,3.0,3,1.0,62,-24,False,False,False,False,23,False
8871,8871,157500,3.0,1.0,5,4.0,38,1,False,True,True,False,7,False
11896,11896,292500,3.0,3.0,3,2.0,51,29,True,False,False,False,61,False
9511,9511,225000,0.0,2.0,3,2.0,27,0,False,False,False,True,37,False
35118,35118,90000,0.0,3.0,2,2.0,48,15,True,False,False,False,35,False
11028,11028,540000,0.0,3.0,3,2.0,54,17,True,False,True,True,33,False
28401,28401,135000,0.0,3.0,3,2.0,49,0,False,False,True,False,36,False
7777,7777,315000,3.0,2.0,5,2.0,25,0,False,False,False,True,33,False
9152,9152,99000,1.0,1.0,3,2.0,50,22,True,False,False,True,45,False
4838,4838,180000,0.0,3.0,3,2.0,43,1,False,False,False,False,29,False
7218,7218,247500,0.0,3.0,3,2.0,59,7,True,False,True,False,44,False
30404,30404,157500,0.0,2.0,3,1.0,31,5,True,False,False,True,31,False
27100,27100,225000,0.0,3.0,2,1.0,53,0,False,False,False,False,9,False
13136,13136,157500,0.0,1.0,3,6.0,31,4,False,True,True,False,10,False
7557,7557,225000,0.0,1.0,3,1.0,41,2,False,False,False,False,18,False
8779,8779,135000,2.0,3.0,3,2.0,57,-24,False,False,False,True,52,False
12115,12115,337500,0.0,3.0,3,4.0,30,5,True,True,False,False,9,False
11532,11532,157500,0.0,4.0,3,3.0,39,3,False,True,True,False,34,False
18763,18763,270000,0.0,1.0,3,2.0,37,10,True,False,False,True,24,False
7495,7495,46948,2.0,3.0,3,1.0,57,-24,False,False,False,False,6,False
36210,36210,157500,0.0,3.0,3,2.0,50,19,True,False,False,True,17,False
9409,9409,270000,3.0,3.0,3,3.0,38,4,False,True,True,True,9,False
7638,7638,148500,2.0,3.0,3,2.0,56,-24,False,False,False,False,2,False
1200,1200,135000,3.0,1.0,3,2.0,26,0,False,False,False,True,46,False
26230,26230,135000,3.0,1.0,3,2.0,35,5,True,False,False,False,1,False
35577,35577,135000,3.0,3.0,3,2.0,46,2,False,False,False,False,48,False
4139,4139,144000,0.0,1.0,3,3.0,35,8,True,True,True,False,16,False
28473,28473,315000,0.0,3.0,3,2.0,61,40,True,False,False,False,34,False
18554,18554,225000,2.0,3.0,3,2.0,57,-24,False,False,False,False,15,False
18977,18977,121500,0.0,3.0,3,2.0,40,18,True,False,False,True,9,False
25548,25548,90000,0.0,3.0,3,2.0,32,0,False,False,False,True,39,False
8426,8426,180000,0.0,1.0,2,3.0,28,8,True,True,True,False,24,False
5985,5985,180000,3.0,3.0,3,2.0,43,17,True,False,False,True,59,False
27033,27033,180000,0.0,3.0,3,2.0,42,4,False,False,True,False,19,False
21841,21841,67500,0.0,3.0,3,2.0,30,5,True,True,False,True,52,False
30107,30107,90000,0.0,3.0,3,2.0,49,16,True,True,False,True,49,False
14987,14987,225000,0.0,3.0,3,3.0,31,2,False,True,True,True,49,False
13011,13011,135000,0.0,3.0,3,3.0,48,4,False,True,False,False,34,False
21273,21273,292500,0.0,3.0,3,3.0,34,9,True,True,True,False,28,False
19990,19990,135000,3.0,1.0,3,3.0,28,2,False,True,False,False,23,False
18407,18407,135000,3.0,3.0,3,2.0,49,31,True,False,False,False,11,False
22976,22976,135000,2.0,3.0,3,2.0,57,-24,False,False,False,True,50,False
6211,6211,225000,1.0,1.0,3,4.0,40,12,True,True,True,False,45,False
27899,27899,81000,0.0,3.0,5,3.0,35,9,True,True,False,True,33,False
34053,34053,114750,2.0,3.0,3,1.0,58,-24,False,False,False,False,9,False
15882,15882,157500,1.0,1.0,3,3.0,42,11,True,True,False,False,49,False
19969,19969,90000,0.0,3.0,3,3.0,45,3,False,True,False,False,32,False
5961,5961,135000,0.0,1.0,3,3.0,33,1,False,True,True,False,54,False
9542,9542,112500,0.0,3.0,2,2.0,47,2,False,False,False,True,35,False
24513,24513,112500,0.0,3.0,3,4.0,27,1,False,True,True,True,8,False
35181,35181,243000,3.0,1.0,4,4.0,63,3,False,True,True,False,20,False
16142,16142,180000,0.0,3.0,3,1.0,52,1,False,False,True,True,14,False
6780,6780,315000,3.0,3.0,3,4.0,42,7,True,True,False,True,23,False
15150,15150,112500,0.0,2.0,4,1.0,22,4,False,False,False,False,4,False
13460,13460,270000,0.0,3.0,3,2.0,50,24,True,False,False,True,4,False
1652,1652,450000,3.0,3.0,3,3.0,49,1,False,True,True,True,52,False
11852,11852,315000,0.0,3.0,3,1.0,41,9,True,False,False,False,27,False
27956,27956,463500,0.0,1.0,3,2.0,57,11,True,False,True,True,57,False
7076,7076,180000,1.0,1.0,3,5.0,31,3,False,True,False,True,61,False
11617,11617,144000,3.0,3.0,3,2.0,33,7,True,False,True,True,32,False
20941,20941,144000,2.0,3.0,3,2.0,60,-24,False,False,False,True,53,False
23345,23345,337500,1.0,1.0,3,2.0,35,6,True,False,False,False,16,False
29443,29443,112500,0.0,3.0,3,1.0,31,2,False,False,False,False,18,False
14672,14672,225000,0.0,3.0,3,15.0,48,4,False,True,True,False,8,False
7422,7422,337500,0.0,1.0,3,2.0,49,18,True,False,True,False,7,False
6078,6078,135000,2.0,3.0,3,2.0,61,-24,False,False,False,False,46,False
11085,11085,180000,0.0,2.0,3,2.0,53,5,True,False,False,False,49,False
15547,15547,270000,3.0,3.0,3,2.0,54,12,True,False,False,True,35,False
14350,14350,103500,0.0,3.0,3,2.0,61,35,True,False,False,True,45,False
36363,36363,202500,0.0,3.0,3,2.0,39,9,True,False,False,False,5,False
14333,14333,288000,3.0,3.0,3,1.0,44,0,False,False,False,True,17,False
29650,29650,157500,2.0,1.0,3,2.0,59,-24,False,False,False,False,12,False
1510,1510,292500,0.0,1.0,3,2.0,28,6,True,False,True,False,20,False
1284,1284,270000,0.0,3.0,3,2.0,36,8,True,True,False,False,27,False
10050,10050,450000,1.0,1.0,3,2.0,62,0,False,False,True,True,43,False
19518,19518,135000,0.0,3.0,3,3.0,41,3,False,True,True,False,5,False
18243,18243,225000,0.0,3.0,3,2.0,64,13,True,False,False,False,11,False
35791,35791,225000,2.0,3.0,3,2.0,52,-24,False,False,False,False,22,False
19293,19293,157500,2.0,3.0,3,2.0,55,-24,False,False,False,False,4,False
11492,11492,121500,3.0,1.0,3,2.0,30,0,False,False,False,False,18,False
2651,2651,135000,3.0,1.0,3,2.0,27,4,False,False,False,True,54,False
21314,21314,135000,0.0,3.0,2,2.0,45,6,True,False,False,False,16,False
16952,16952,270000,0.0,3.0,3,2.0,54,4,False,False,True,True,34,False
29265,29265,270000,3.0,3.0,3,1.0,41,6,True,False,True,True,36,False
28198,28198,135000,3.0,3.0,3,2.0,52,17,True,False,True,False,15,False
25677,25677,112500,1.0,1.0,3,2.0,35,0,False,False,False,True,6,False
14605,14605,324000,1.0,1.0,3,3.0,36,13,True,True,False,False,43,False
4335,4335,202500,3.0,3.0,5,1.0,22,0,False,False,True,False,1,False
4482,4482,135000,0.0,3.0,4,3.0,28,7,True,True,False,True,5,False
29393,29393,135000,0.0,3.0,3,2.0,42,1,False,False,False,True,32,False
11612,11612,90000,0.0,3.0,3,1.0,51,27,True,False,False,False,60,False
29087,29087,360000,2.0,3.0,3,2.0,38,-24,False,False,True,False,10,False
24519,24519,103500,2.0,3.0,3,2.0,59,-24,False,False,True,True,5,False
21981,21981,90000,2.0,3.0,3,2.0,60,-24,False,False,False,True,2,False
34374,34374,315000,0.0,1.0,3,2.0,36,4,False,False,False,False,6,False
16136,16136,202500,3.0,3.0,3,3.0,40,8,True,True,False,True,56,False
3055,3055,157500,0.0,3.0,2,1.0,55,4,False,False,False,True,9,False
30534,30534,180000,0.0,3.0,3,3.0,45,5,True,True,False,False,19,False
25800,25800,112500,0.0,3.0,3,3.0,31,4,False,True,True,False,18,False
31364,31364,79650,2.0,3.0,3,2.0,44,-24,False,False,False,True,15,False
33735,33735,56250,2.0,3.0,3,2.0,58,-24,False,False,False,False,49,False
14366,14366,247500,0.0,3.0,3,2.0,47,18,True,False,False,False,31,False
33945,33945,225000,3.0,3.0,3,1.0,47,7,True,False,False,False,22,False
20213,20213,121500,3.0,3.0,3,4.0,30,7,True,True,False,True,5,False
26246,26246,211500,0.0,3.0,3,4.0,28,8,True,True,True,False,47,False
23954,23954,144000,3.0,1.0,3,3.0,34,3,False,True,False,True,16,False
19115,19115,117000,0.0,3.0,3,2.0,25,2,False,False,False,False,3,False
23981,23981,450000,0.0,1.0,3,3.0,53,15,True,True,False,True,13,False
16890,16890,112500,0.0,1.0,3,2.0,31,2,False,False,False,True,42,False
27917,27917,135000,2.0,3.0,3,1.0,58,-24,False,False,False,False,53,False
16368,16368,135000,0.0,3.0,3,1.0,44,3,False,False,True,False,10,False
21172,21172,378000,3.0,3.0,3,1.0,50,7,True,False,True,True,13,False
13949,13949,202500,3.0,3.0,3,3.0,44,2,False,True,False,False,6,False
23248,23248,135000,0.0,1.0,3,2.0,55,0,False,False,False,False,5,False
4644,4644,157500,0.0,3.0,3,2.0,39,12,True,False,False,True,2,False
16088,16088,90000,1.0,3.0,2,3.0,38,19,True,True,False,True,52,False
32835,32835,225000,0.0,3.0,5,2.0,44,1,False,False,False,False,54,False
25849,25849,180000,1.0,1.0,3,2.0,66,6,True,False,False,False,13,False
19954,19954,56250,2.0,3.0,3,2.0,65,-24,False,False,False,True,25,False
3614,3614,135000,0.0,3.0,3,4.0,33,11,True,True,True,False,22,False
7942,7942,121500,2.0,3.0,3,3.0,51,-24,False,True,False,True,3,False
8622,8622,153000,0.0,3.0,3,2.0,31,4,False,False,False,True,44,False
15139,15139,225000,3.0,3.0,3,1.0,57,2,False,False,False,False,25,False
32677,32677,225000,0.0,1.0,3,1.0,55,2,False,False,False,True,15,False
29679,29679,180000,2.0,3.0,3,1.0,63,-24,False,False,False,False,14,False
18274,18274,90000,2.0,3.0,3,1.0,55,-24,False,False,True,True,49,False
36303,36303,90000,0.0,1.0,3,2.0,28,6,True,False,False,True,42,False
8880,8880,112500,0.0,3.0,3,3.0,37,14,True,True,False,False,39,False
26233,26233,126000,0.0,3.0,3,2.0,58,5,True,False,False,False,34,False
14774,14774,315000,3.0,3.0,3,2.0,57,11,True,False,True,True,45,False
28069,28069,180000,2.0,3.0,3,2.0,58,-24,False,False,False,False,6,False
24531,24531,180000,3.0,2.0,3,2.0,37,11,True,False,True,False,26,False
11791,11791,720000,1.0,1.0,3,1.0,41,14,True,False,True,True,40,False
20392,20392,72000,0.0,3.0,3,1.0,51,4,False,False,False,True,9,False
36359,36359,180000,3.0,3.0,2,2.0,26,8,True,False,False,True,13,False
14199,14199,180000,0.0,1.0,3,3.0,31,10,True,True,False,False,52,False
26907,26907,148500,3.0,1.0,3,1.0,25,5,True,False,False,True,30,False
31045,31045,94500,0.0,1.0,3,2.0,46,0,False,False,False,False,11,False
9550,9550,81000,3.0,2.0,3,2.0,47,6,True,False,False,True,20,False
10259,10259,112500,3.0,3.0,3,2.0,42,0,False,False,True,False,21,False
4000,4000,180000,3.0,3.0,3,1.0,51,4,False,False,False,True,24,False
24795,24795,252000,3.0,3.0,5,1.0,39,18,True,False,False,True,25,False
15118,15118,157500,2.0,3.0,3,1.0,57,-24,False,False,False,False,7,False
31329,31329,153000,2.0,3.0,3,1.0,60,-24,False,False,False,True,5,False
9611,9611,135000,2.0,3.0,3,2.0,62,-24,False,False,False,True,20,False
6403,6403,157500,0.0,3.0,3,4.0,37,4,False,True,False,True,27,False
19689,19689,216000,0.0,3.0,3,1.0,49,8,True,False,False,False,41,False
26255,26255,180000,0.0,3.0,3,2.0,51,2,False,False,True,True,4,False
31319,31319,157500,3.0,3.0,3,3.0,29,6,True,True,False,True,61,False
6453,6453,315000,1.0,3.0,3,3.0,30,6,True,True,False,True,15,False
32091,32091,90000,3.0,3.0,3,2.0,53,7,True,False,False,False,12,False
27391,27391,99000,0.0,1.0,3,2.0,40,15,True,False,False,False,17,False
35323,35323,157500,0.0,3.0,3,4.0,40,14,True,True,False,True,55,False
18873,18873,135000,0.0,3.0,5,3.0,28,0,False,True,True,False,48,False
28957,28957,180000,3.0,3.0,3,3.0,32,1,False,True,False,False,42,False
10196,10196,157500,2.0,1.0,3,2.0,64,-24,False,False,True,False,26,False
35969,35969,63000,0.0,3.0,3,2.0,46,0,False,False,False,True,12,False
16152,16152,135000,0.0,3.0,3,1.0,31,12,True,False,False,False,22,False
30910,30910,157500,0.0,3.0,3,4.0,26,7,True,True,False,True,11,False
24428,24428,135000,0.0,3.0,3,3.0,27,8,True,True,False,True,32,False
1619,1619,270000,0.0,3.0,3,2.0,35,4,False,False,True,False,46,False
33364,33364,166500,3.0,1.0,3,4.0,33,3,False,True,False,False,15,False
6529,6529,135000,0.0,3.0,3,2.0,52,23,True,False,False,False,30,False
16388,16388,81000,2.0,3.0,3,2.0,62,-24,False,False,True,True,34,False
29451,29451,99000,0.0,3.0,3,3.0,29,0,False,True,False,True,38,False
3551,3551,225000,0.0,3.0,4,4.0,35,14,True,True,True,False,4,False
436,436,252000,0.0,3.0,3,2.0,29,6,True,False,False,False,61,False
24477,24477,72000,2.0,3.0,3,2.0,60,-24,False,False,False,False,19,False
23843,23843,135000,0.0,3.0,3,2.0,38,0,False,False,False,False,34,False
18772,18772,157500,3.0,2.0,3,2.0,31,3,False,False,True,False,4,False
20919,20919,67500,2.0,1.0,2,1.0,64,-24,False,False,False,True,30,False
27093,27093,270000,1.0,1.0,3,3.0,30,1,False,True,False,False,29,False
6518,6518,292500,2.0,3.0,3,2.0,62,-24,False,False,False,True,10,False
2473,2473,76500,2.0,3.0,2,3.0,59,-24,False,True,False,True,30,False
18401,18401,270000,3.0,1.0,3,4.0,31,6,True,True,False,False,37,False
7676,7676,58500,2.0,3.0,3,2.0,59,-24,False,False,False,False,51,False
8487,8487,180000,0.0,1.0,5,2.0,31,6,True,False,False,True,23,False
22763,22763,112500,0.0,3.0,3,2.0,52,3,False,False,False,False,45,False
20319,20319,135000,0.0,3.0,3,1.0,63,9,True,False,False,True,44,False
21987,21987,90000,2.0,3.0,3,2.0,60,-24,False,False,False,True,29,False
17555,17555,135000,0.0,3.0,3,2.0,42,9,True,False,True,False,61,False
25201,25201,135000,3.0,3.0,3,2.0,48,5,True,False,False,False,6,False
3163,3163,90000,0.0,3.0,5,4.0,37,1,False,True,False,True,10,False
18884,18884,121500,0.0,3.0,3,3.0,36,3,False,True,False,True,34,False
31441,31441,144000,0.0,1.0,3,1.0,36,13,True,False,False,False,27,False
35110,35110,90000,0.0,3.0,2,2.0,48,15,True,False,False,False,56,False
32219,32219,450000,2.0,1.0,3,2.0,60,-24,False,False,False,False,3,False
32742,32742,360000,0.0,1.0,3,2.0,32,8,True,False,False,True,56,False
10380,10380,135000,2.0,3.0,3,2.0,53,-24,False,False,False,False,4,False
2644,2644,315000,0.0,3.0,3,2.0,53,3,False,False,False,False,21,False
26816,26816,90000,2.0,3.0,3,1.0,61,-24,False,False,False,True,28,False
1293,1293,67500,0.0,3.0,3,2.0,42,0,False,False,False,True,42,False
20233,20233,54000,2.0,3.0,3,2.0,62,-24,False,False,False,False,43,False
12575,12575,135000,3.0,3.0,3,4.0,36,1,False,True,False,False,34,False
18050,18050,360000,1.0,1.0,3,1.0,52,5,True,False,True,False,30,False
23887,23887,153000,2.0,3.0,3,1.0,64,-24,False,False,False,True,21,False
16183,16183,225000,2.0,3.0,3,1.0,47,-24,False,False,True,True,13,False
21373,21373,36000,0.0,3.0,5,2.0,39,1,False,False,False,True,53,False
17224,17224,270000,2.0,3.0,3,3.0,51,-24,False,True,True,False,19,False
28081,28081,112500,0.0,3.0,3,2.0,31,2,False,False,True,True,39,False
17820,17820,135000,3.0,1.0,3,3.0,49,1,False,True,True,True,8,False
6339,6339,202500,2.0,3.0,3,1.0,64,-24,False,False,False,True,23,False
34898,34898,202500,0.0,1.0,3,3.0,32,7,True,True,False,False,7,False
21644,21644,135000,2.0,3.0,3,2.0,63,-24,False,False,True,True,55,False
7138,7138,63000,3.0,1.0,3,2.0,40,5,True,False,False,False,44,False
5159,5159,157500,0.0,3.0,3,2.0,50,3,False,False,False,False,34,False
8805,8805,225000,0.0,1.0,3,3.0,28,2,False,True,False,True,14,False
14052,14052,225000,3.0,1.0,3,1.0,27,6,True,False,False,False,2,False
32077,32077,90000,3.0,3.0,3,2.0,53,7,True,False,False,False,32,False
12810,12810,175500,0.0,3.0,3,1.0,51,1,False,False,False,False,14,False
20112,20112,360000,3.0,3.0,3,2.0,50,4,False,False,False,False,25,False
30812,30812,202500,0.0,3.0,3,4.0,43,10,True,True,False,False,40,False
7726,7726,90000,2.0,3.0,3,2.0,62,-24,False,False,True,True,33,False
16124,16124,157500,0.0,3.0,3,2.0,25,3,False,False,True,False,11,False
9313,9313,450000,3.0,1.0,3,1.0,44,2,False,False,True,True,19,True
36249,36249,135000,1.0,1.0,3,2.0,52,7,True,False,False,True,47,False
3586,3586,45000,3.0,3.0,3,3.0,42,2,False,True,False,True,20,False
33115,33115,315000,0.0,3.0,3,2.0,35,11,True,False,False,False,33,False
29201,29201,112500,0.0,3.0,3,4.0,35,6,True,True,False,False,15,False
11370,11370,292500,3.0,1.0,3,3.0,34,9,True,True,True,False,46,False
23034,23034,157500,0.0,3.0,3,2.0,28,0,False,False,True,False,16,False
13630,13630,190399,3.0,3.0,3,2.0,28,3,False,False,False,True,12,False
12759,12759,157500,0.0,3.0,3,1.0,52,32,True,False,False,False,38,False
26928,26928,112500,0.0,3.0,3,2.0,23,4,False,False,False,False,22,False
11579,11579,247500,1.0,1.0,3,1.0,27,2,False,False,True,True,40,False
33777,33777,261000,3.0,3.0,3,2.0,30,7,True,False,False,True,4,False
23923,23923,112500,0.0,3.0,2,2.0,38,3,False,False,False,True,15,False
4395,4395,117000,0.0,3.0,2,2.0,36,3,False,False,False,False,17,False
26599,26599,225000,3.0,3.0,3,1.0,51,3,False,False,True,False,31,False
19217,19217,112500,3.0,3.0,3,3.0,31,2,False,True,True,False,41,False
11311,11311,157500,2.0,3.0,3,2.0,64,-24,False,False,False,False,51,False
15262,15262,270000,0.0,3.0,3,2.0,37,3,False,False,False,True,30,False
1546,1546,157500,0.0,3.0,3,2.0,32,13,True,False,False,True,5,False
36253,36253,135000,1.0,1.0,3,3.0,24,0,False,True,True,True,28,False
14445,14445,108000,1.0,3.0,3,3.0,38,8,True,True,False,False,57,False
29723,29723,202500,0.0,1.0,3,3.0,44,5,True,True,False,True,53,False
23021,23021,225000,3.0,3.0,3,2.0,35,1,False,False,False,False,47,False
29304,29304,180000,3.0,3.0,3,1.0,26,5,True,False,False,False,3,False
8388,8388,180000,2.0,1.0,3,1.0,65,-24,False,False,False,False,11,False
29432,29432,180000,3.0,1.0,3,2.0,29,4,False,False,False,True,24,False
15111,15111,135000,0.0,1.0,4,3.0,30,1,False,True,False,True,28,False
20396,20396,315000,0.0,1.0,3,2.0,37,9,True,False,False,True,21,False
30169,30169,202500,0.0,3.0,3,2.0,38,0,False,True,False,False,41,False
35317,35317,135000,3.0,3.0,3,2.0,33,1,False,False,False,True,11,False
2758,2758,202500,0.0,3.0,3,2.0,41,22,True,False,False,True,48,False
15288,15288,135000,0.0,1.0,3,2.0,36,4,False,False,False,False,7,False
21727,21727,270000,3.0,1.0,3,4.0,42,6,True,True,False,True,24,False
34116,34116,153000,0.0,1.0,3,1.0,29,1,False,False,False,True,12,False
18383,18383,202500,0.0,3.0,3,1.0,26,8,True,False,False,False,22,False
30504,30504,270000,3.0,1.0,3,3.0,36,1,False,True,False,True,19,False
2022,2022,247500,0.0,1.0,3,2.0,60,1,False,False,False,True,50,False
25485,25485,112500,0.0,1.0,3,4.0,36,8,True,True,True,True,8,False
2800,2800,90000,0.0,3.0,3,1.0,52,9,True,False,False,False,16,False
8609,8609,135000,0.0,3.0,5,3.0,28,2,False,True,True,False,16,False
13978,13978,103500,0.0,3.0,3,1.0,42,1,False,False,True,False,28,False
